run_id,selection,geometry,V,t0,distance,count,mean,mean_abs,std
square__V_+0.0__t0_1.2,square,square,0.0,1.2,8,40,0.001235716724476141,0.001235716724476141,0.0011840886932849588
square__V_+0.0__t0_1.2,square,square,0.0,1.2,9,39,0.0007569553773334983,0.0007569553773334983,0.0007523258804255175
square__V_+0.0__t0_1.2,square,square,0.0,1.2,10,38,0.000446203538579496,0.000446203538579496,0.0004614818031331049
square__V_+0.0__t0_1.2,square,square,0.0,1.2,11,37,0.0002552670942744998,0.0002552670942744998,0.0002706090050286391
square__V_+0.0__t0_1.2,square,square,0.0,1.2,12,36,0.00014365966999473274,0.00014365966999473274,0.00014941012370599968
square__V_+0.0__t0_1.2,square,square,0.0,1.2,13,35,8.073303681012011e-05,8.073303681012011e-05,7.640000366941814e-05
square__V_+0.0__t0_1.2,square,square,0.0,1.2,14,34,4.6103009940758295e-05,4.6103009940758295e-05,3.557520474471698e-05
square__V_+0.0__t0_1.2,square,square,0.0,1.2,15,33,2.7415595945600147e-05,2.7415595945600147e-05,1.55227042827412e-05
square__V_+0.0__t0_1.2,square,square,0.0,1.2,16,32,1.7289558119564667e-05,1.7289558119564667e-05,8.609876631409834e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,17,31,1.1551969637140491e-05,1.1551969637140491e-05,7.242355160050022e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,18,30,8.01955856107899e-06,8.01955856107899e-06,6.233475733841358e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,19,29,5.636150561196508e-06,5.636150561196508e-06,4.907789075876897e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,20,28,3.919433924232634e-06,3.919433924232634e-06,3.5922252106728265e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,21,27,2.654334442769621e-06,2.654334442769621e-06,2.50262949457021e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,22,26,1.7341525526883666e-06,1.7341525526883666e-06,1.6846521646254939e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,23,25,1.0883514892814006e-06,1.0883514892814006e-06,1.1021713350971158e-06
square__V_+0.0__t0_1.2,square,square,0.0,1.2,24,24,6.563694331289635e-07,6.563694331289635e-07,7.004269254501394e-07
square__V_+0.0__t0_1.2,square,square,0.0,1.2,25,23,3.8271380510207144e-07,3.8271380510207144e-07,4.297068079769658e-07
square__V_+0.0__t0_1.2,square,square,0.0,1.2,26,22,2.1885764903508449e-07,2.1885764903508449e-07,2.5159546654841854e-07
square__V_+0.0__t0_1.2,square,square,0.0,1.2,27,21,1.2473285378043295e-07,1.2473285378043295e-07,1.38831035616814e-07
square__V_+0.0__t0_1.2,square,square,0.0,1.2,28,20,7.22577091510852e-08,7.22577091510852e-08,7.094617496739323e-08
square__V_+0.0__t0_1.2,square,square,0.0,1.2,29,19,4.322373221964463e-08,4.322373221964463e-08,3.294327703332054e-08
square__V_+0.0__t0_1.2,square,square,0.0,1.2,30,18,2.695375593057529e-08,2.695375593057529e-08,1.4719658270359411e-08
square__V_+0.0__t0_1.2,square,square,0.0,1.2,31,17,1.7546701295230997e-08,1.7546701295230997e-08,8.905115433797346e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,32,16,1.1722002908556588e-08,1.1722002908556588e-08,7.523708822423353e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,33,15,7.87938870771546e-09,7.87938870771546e-09,6.236042145793232e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,34,14,5.184002406506648e-09,5.184002406506648e-09,4.65969537050972e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,35,13,3.295645319524161e-09,3.295645319524161e-09,3.22075181766119e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,36,12,1.9658370611735117e-09,1.9658370611735117e-09,2.04760634384603e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,37,11,1.0718142280847368e-09,1.0718142280847368e-09,1.2185182104677788e-09
square__V_+0.0__t0_1.2,square,square,0.0,1.2,38,10,4.7150285707164e-10,4.749985353103719e-10,5.484831435865601e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,39,9,1.435908865651572e-10,1.6430860121997365e-10,1.7141633889846004e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,40,8,6.108656790508631e-11,9.279337417419984e-11,9.78829652223851e-11
square__V_+0.0__t0_1.2,square,square,0.0,1.2,41,7,5.459889197713481e-11,9.918078828089275e-11,1.0362445600740508e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,42,6,3.4887094079293926e-11,1.04299150468802e-10,1.216035644632415e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,43,5,4.795924341058593e-11,1.280895291002444e-10,1.45807789372039e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,44,4,5.746604857904724e-11,1.7968944536842636e-10,1.9989329473737746e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,45,3,1.7454521752380143e-10,1.833002024192186e-10,1.46005553968565e-10
square__V_+0.0__t0_1.2,square,square,0.0,1.2,46,2,2.716388564806077e-10,2.716388564806077e-10,5.337703654418315e-11
square__V_+0.0__t0_1.2,square,square,0.0,1.2,47,1,3.7382331906924527e-10,3.7382331906924527e-10,0.0
square__V_+0.0__t0_1.4,square,square,0.0,1.4,1,47,0.05091340288779642,0.05091340288779642,0.0025673734517063914
square__V_+0.0__t0_1.4,square,square,0.0,1.4,2,46,0.019705363534193353,0.019705363534193353,0.01327163541758354
square__V_+0.0__t0_1.4,square,square,0.0,1.4,3,45,0.01311279506387866,0.01311279506387866,0.010965588183759183
square__V_+0.0__t0_1.4,square,square,0.0,1.4,4,44,0.010343478413537919,0.010343478413537919,0.008799596468464451
square__V_+0.0__t0_1.4,square,square,0.0,1.4,5,43,0.008327468310062699,0.008327468310062699,0.007061091363885456
square__V_+0.0__t0_1.4,square,square,0.0,1.4,6,42,0.006414317070230842,0.006414317070230842,0.0054251568673513925
square__V_+0.0__t0_1.4,square,square,0.0,1.4,7,41,0.004747194511889964,0.004747194511889964,0.004019901615224596
square__V_+0.0__t0_1.4,square,square,0.0,1.4,8,40,0.003393349303159067,0.003393349303159067,0.002895182561861566
square__V_+0.0__t0_1.4,square,square,0.0,1.4,9,39,0.002345101804186707,0.002345101804186707,0.002026834045371494
square__V_+0.0__t0_1.4,square,square,0.0,1.4,10,38,0.0015723262079175876,0.0015723262079175876,0.0013742552148271166
square__V_+0.0__t0_1.4,square,square,0.0,1.4,11,37,0.001031894896246431,0.001031894896246431,0.000894996639487364
square__V_+0.0__t0_1.4,square,square,0.0,1.4,12,36,0.0006735370415853109,0.0006735370415853109,0.0005511523766517243
square__V_+0.0__t0_1.4,square,square,0.0,1.4,13,35,0.000445246299410594,0.000445246299410594,0.0003139163814816437
square__V_+0.0__t0_1.4,square,square,0.0,1.4,14,34,0.0003017688392958215,0.0003017688392958215,0.00016294338519160263
square__V_+0.0__t0_1.4,square,square,0.0,1.4,15,33,0.0002111819800751593,0.0002111819800751593,8.3852915980179e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,16,32,0.00015288650928259705,0.00015288650928259705,6.151427020618751e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,17,31,0.00011368682012507845,0.00011368682012507845,6.054998732291502e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,18,30,8.576133047401285e-05,8.576133047401285e-05,5.739312108699204e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,19,29,6.484343976230469e-05,6.484343976230469e-05,4.9812229327416096e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,20,28,4.86704964953938e-05,4.86704964953938e-05,4.0284379453775004e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,21,27,3.598641076147646e-05,3.598641076147646e-05,3.092626141418679e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,22,26,2.6033727067077784e-05,2.6033727067077784e-05,2.285567894814137e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,23,25,1.832617356148195e-05,1.832617356148195e-05,1.641091031093366e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,24,24,1.252526676165004e-05,1.252526676165004e-05,1.1486271010662728e-05
square__V_+0.0__t0_1.4,square,square,0.0,1.4,25,23,8.343313154457878e-06,8.343313154457878e-06,7.811428652020854e-06
square__V_+0.0__t0_1.4,square,square,0.0,1.4,26,22,5.483286936692801e-06,5.483286936692801e-06,5.11048077397189e-06
square__V_+0.0__t0_1.4,square,square,0.0,1.4,27,21,3.629212273432089e-06,3.629212273432089e-06,3.161270963557925e-06
square__V_+0.0__t0_1.4,square,square,0.0,1.4,28,20,2.463026099816692e-06,2.463026099816692e-06,1.8145735519450934e-06
square__V_+0.0__t0_1.4,square,square,0.0,1.4,29,19,1.7286352800943295e-06,1.7286352800943295e-06,9.558800400432917e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,30,18,1.2479833947191003e-06,1.2479833947191003e-06,5.101595062930606e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,31,17,9.155600667631631e-07,9.155600667631631e-07,3.8139872163340677e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,32,16,6.735213712127159e-07,6.735213712127159e-07,3.595094849988795e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,33,15,4.904320497076969e-07,4.904320497076969e-07,3.2321253743224037e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,34,14,3.502939381037105e-07,3.502939381037105e-07,2.6431596202916355e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,35,13,2.442521816941504e-07,2.442521816941504e-07,1.9897060331669416e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,36,12,1.6572092280362064e-07,1.6572092280362064e-07,1.3995578254613266e-07
square__V_+0.0__t0_1.4,square,square,0.0,1.4,37,11,1.0873127156945473e-07,1.0873127156945473e-07,9.282735818427062e-08
square__V_+0.0__t0_1.4,square,square,0.0,1.4,38,10,6.832105467633626e-08,6.832105467633626e-08,5.802209654093267e-08
square__V_+0.0__t0_1.4,square,square,0.0,1.4,39,9,4.087304019653094e-08,4.087304019653094e-08,3.369173083748165e-08
square__V_+0.0__t0_1.4,square,square,0.0,1.4,40,8,2.3663161912317763e-08,2.3663161912317763e-08,1.758680486689184e-08
square__V_+0.0__t0_1.4,square,square,0.0,1.4,41,7,1.426655218970279e-08,1.426655218970279e-08,7.159647362074508e-09
square__V_+0.0__t0_1.4,square,square,0.0,1.4,42,6,1.0766628245514953e-08,1.0766628245514953e-08,2.1038579059858346e-09
square__V_+0.0__t0_1.4,square,square,0.0,1.4,43,5,1.0447361766586265e-08,1.0447361766586265e-08,8.800376754822047e-10
square__V_+0.0__t0_1.4,square,square,0.0,1.4,44,4,1.1306716184637357e-08,1.1306716184637357e-08,7.342113539378226e-10
square__V_+0.0__t0_1.4,square,square,0.0,1.4,45,3,1.1811876152379381e-08,1.1811876152379381e-08,8.665904353646383e-10
square__V_+0.0__t0_1.4,square,square,0.0,1.4,46,2,1.1880663749089784e-08,1.1880663749089784e-08,1.2292739701171874e-09
square__V_+0.0__t0_1.4,square,square,0.0,1.4,47,1,1.2007535343507561e-08,1.2007535343507561e-08,0.0
