t0,V,family,rung,charge,spin_odd,rung_pair,leg_pair_right
1.4,-0.1,pairing,63,0.9898631193939553,-0.00011660104459455848,-0.02042103434376801,0.010168396441229667
1.4,-0.1,pairing,64,0.9960207444258451,7.964022824651083e-05,-0.008179565305864504,
1.4,-0.15,stripe,1,0.9952256039820375,-8.290274872521824e-06,-0.009258531252138519,0.011330302800700397
1.4,-0.15,stripe,2,0.9890826797693534,1.2096626951229951e-05,-0.022072854681269002,0.01840149355449394
1.4,-0.15,stripe,3,0.9773568747351387,-1.3236465338323276e-05,-0.03185649894111703,0.024406925011048526
1.4,-0.15,stripe,4,0.9626824501783879,1.2674987067529049e-05,-0.04067851982801206,0.029999300596303638
1.4,-0.15,stripe,5,0.947449554222384,-1.0632030373185733e-05,-0.047226142771705434,0.033305262721047314
1.4,-0.15,stripe,6,0.9346349680340633,1.0040107689428772e-05,-0.05053837293323846,0.034539801892817176
1.4,-0.15,stripe,7,0.9259842490809789,-7.187115351539395e-06,-0.05138099565709378,0.034469994003650854
1.4,-0.15,stripe,8,0.9216865819497395,4.9779897685475346e-06,-0.050743099634714,0.033704046403698555
1.4,-0.15,stripe,9,0.9210015277119686,-1.279819808172358e-06,-0.04944934749618231,0.03274301483002767
1.4,-0.15,stripe,10,0.922785615010935,1.6579506760123746e-06,-0.048142380962328396,0.03194633455740337
1.4,-0.15,stripe,11,0.925826551294651,-8.212504107737534e-07,-0.047220652885608796,0.03149425132629146
1.4,-0.15,stripe,12,0.9290876497478238,1.1470733047438672e-06,-0.04684038910214239,0.03142257722088641
1.4,-0.15,stripe,13,0.9318401169742725,1.4178763186473973e-06,-0.04697764548531182,0.031666829986136985
1.4,-0.15,stripe,14,0.933698112902412,-2.8411461787105745e-06,-0.04749600292920577,0.032109155069000424
1.4,-0.15,stripe,15,0.9345811858288426,2.743825601184306e-06,-0.048213425199117185,0.03262424462114037
1.4,-0.15,stripe,16,0.9346346495740911,-3.049001530586204e-06,-0.048959134090665726,0.03310830729008139
1.4,-0.15,stripe,17,0.9341274895460746,3.6026307257546195e-06,-0.049605574033948996,0.03349269509768457
1.4,-0.15,stripe,18,0.9333544166824799,-3.9087470728731826e-06,-0.05008040972045394,0.03374793948729664
1.4,-0.15,stripe,19,0.9325656010998461,2.8555949275901526e-06,-0.05036619958497328,0.033879517602599475
1.4,-0.15,stripe,20,0.9319269631200395,-1.7670711139752383e-06,-0.050486862603503324,0.03391274904902642
1.4,-0.15,stripe,21,0.9315145982253136,1.0579534819177521e-06,-0.050487582090774884,0.03388253661627495
1.4,-0.15,stripe,22,0.9313297034902421,-1.8750985919436823e-07,-0.050419989791296374,0.03382311566202037
1.4,-0.15,stripe,23,0.9313253406535487,-1.6463570763580208e-07,-0.050329337792777956,0.03376108023664052
1.4,-0.15,stripe,24,0.9314336360855017,5.463501268486365e-07,-0.05024752083831939,0.033712920783277284
1.4,-0.15,stripe,25,0.9315881653622025,-5.591046660643934e-07,-0.05019181347091323,0.03368564715570486
1.4,-0.15,stripe,26,0.9317376325596066,6.941982312751606e-07,-0.05016708910315053,0.03367903840736315
1.4,-0.15,stripe,27,0.9318514691687326,-6.039355825984889e-07,-0.050169591346742815,0.03368843454426923
1.4,-0.15,stripe,28,0.9319190649930957,6.282718057885622e-07,-0.05019092801785531,0.03370729964445529
1.4,-0.15,stripe,29,0.9319451207473013,-5.167129965010106e-07,-0.05022137476684667,0.03372911228719114
1.4,-0.15,stripe,30,0.9319433513804383,5.293041155517387e-07,-0.050252091359213547,0.033748476776490455
1.4,-0.15,stripe,31,0.9319302094201847,-4.185224215242463e-07,-0.05027626066274286,0.03376157033333137
1.4,-0.15,stripe,32,0.9319196768715119,4.6300085772335543e-07,-0.0502894299426314,0.033766178613522546
1.4,-0.15,stripe,33,0.9319196549916653,-3.7145618271557273e-07,-0.05028944076704436,0.03376158396015802
1.4,-0.15,stripe,34,0.9319301415582607,4.3606852566308583e-07,-0.050276293257467956,0.033748504172798274
1.4,-0.15,stripe,35,0.9319432339789966,-3.570878709677079e-07,-0.05025214573043538,0.033729153405960326
1.4,-0.15,stripe,36,0.9319449564999762,4.16426356731712e-07,-0.05022144918226614,0.03370735271963832
1.4,-0.15,stripe,37,0.9319188734651352,-3.026275664928803e-07,-0.05019101722638858,0.033688495160005535
1.4,-0.15,stripe,38,0.9318512978732029,3.2970064163592284e-07,-0.05016968365170946,0.03367909600504016
1.4,-0.15,stripe,39,0.9317375655206253,-1.2354487029254206e-07,-0.050167162594623255,0.03368568292718857
1.4,-0.15,stripe,40,0.9315883215872522,6.910464783703857e-08,-0.05019183245193426,0.03371290491241484
1.4,-0.15,stripe,41,0.9314341491518713,2.410711961849191e-07,-0.050247435772051166,0.03376097652421172
1.4,-0.15,stripe,42,0.9313263049569411,-3.920771117348189e-07,-0.05032909079151362,0.03382288067750092
1.4,-0.15,stripe,43,0.931331106961079,7.349223867938907e-07,-0.05041955472187848,0.03388220563937264
1.4,-0.15,stripe,44,0.9315162252877754,-8.650592984165073e-07,-0.05048712667158675,0.033912498023016505
1.4,-0.15,stripe,45,0.9319285458797772,1.2178058074317043e-06,-0.050486608042659566,0.033879414731580466
1.4,-0.15,stripe,46,0.9325666685924563,-1.1704517153814684e-06,-0.05036638631141685,0.033748251776158374
1.4,-0.15,stripe,47,0.9333551554732872,7.939678808016532e-07,-0.05008086185533779,0.03349298574647809
1.4,-0.15,stripe,48,0.9341277683825575,-1.5045423681086132e-06,-0.049606272834239046,0.03310855245802852
1.4,-0.15,stripe,49,0.9346343027408304,2.8762373212877204e-06,-0.04895955090060489,0.03262423601381723
1.4,-0.15,stripe,50,0.934580703745419,-3.6771700891306446e-06,-0.048213381914143996,0.03210922472003226
1.4,-0.15,stripe,51,0.9336976570016666,3.957443930196972e-06,-0.04749552003810989,0.0316659283990858
1.4,-0.15,stripe,52,0.9318392574799647,-4.3164961324171e-06,-0.0469762529239799,0.03142170701630225
1.4,-0.15,stripe,53,0.9290855895979672,5.6454333329645515e-06,-0.04683870494159895,0.03149297049062111
1.4,-0.15,stripe,54,0.9258230208344842,-3.979556123328776e-06,-0.04721856924685812,0.03194448891143691
1.4,-0.15,stripe,55,0.9227801280194446,1.8757126968713237e-06,-0.04814010559767313,0.032740564120892525
1.4,-0.15,stripe,56,0.9209948197919213,1.8499926461463144e-06,-0.04944643195686485,0.033701203112837724
1.4,-0.15,stripe,57,0.9216795376300333,-4.273673298014691e-06,-0.05073871949631607,0.03446695178670836
1.4,-0.15,stripe,58,0.9259762756683286,7.982430644245749e-06,-0.05137677692669083,0.034536674549273214
1.4,-0.15,stripe,59,0.9346265284779794,-1.0652832375695163e-05,-0.05053343451829545,0.03330249905474038
1.4,-0.15,stripe,60,0.9474407867253709,1.274114379713748e-05,-0.04722090613820877,0.029996334235194266
1.4,-0.15,stripe,61,0.962673770865179,-1.463719110068875e-05,-0.04067306510985066,0.024403792430808303
1.4,-0.15,stripe,62,0.9773456296982752,1.4733927601636788e-05,-0.03185250934761516,0.018400253946384327
1.4,-0.15,stripe,63,0.9890730299735712,-1.3264753629796474e-05,-0.022071920023245012,0.011329902875403003
1.4,-0.15,stripe,64,0.9952200981406427,9.102384952941396e-06,-0.009258251901474474,
1.4,-0.15,pairing,1,0.9952251421585588,3.632810292032131e-07,-0.009258873435952008,0.011330718253973224
1.4,-0.15,pairing,2,0.9890814190879261,-6.136968398599878e-07,-0.022073627440215363,0.018402119601701024
1.4,-0.15,pairing,3,0.9773544993841881,9.08359297918501e-07,-0.0318574718018033,0.02440760976819943
1.4,-0.15,pairing,4,0.9626787354540867,-1.3043566775146109e-06,-0.04067946833641202,0.02999989033788818
1.4,-0.15,pairing,5,0.9474448023776201,1.346655355421021e-06,-0.047226833127250546,0.03330561447812919
1.4,-0.15,pairing,6,0.9346296881005567,8.445272118024223e-07,-0.05053862445593088,0.03453981410239999
1.4,-0.15,pairing,7,0.9259790144921749,-7.939165000140855e-07,-0.05138075289854249,0.034469685981158786
1.4,-0.15,pairing,8,0.9216818189056964,1.94055004103e-06,-0.05074244188740956,0.03370350588451635
1.4,-0.15,pairing,9,0.9209974282668474,2.683442004432731e-07,-0.04944842577489024,0.03274235116660372
1.4,-0.15,pairing,10,0.9227821829548821,3.69077826901786e-06,-0.04814137164665875,0.03194567281859139
1.4,-0.15,pairing,11,0.9258236918410623,-4.679110673504667e-06,-0.04721973095293569,0.03149370147247794
1.4,-0.15,pairing,12,0.9290851811942832,6.608562609603853e-06,-0.04683966931551606,0.03142217486008959
1.4,-0.15,pairing,13,0.9318377740044074,-3.410858319064284e-06,-0.046977168147840254,0.03166660853749609
1.4,-0.15,pairing,14,0.9336956645654445,1.3183485010889707e-06,-0.047495792757738915,0.03210910339946643
1.4,-0.15,pairing,15,0.9345784962746755,-1.0399465751599699e-06,-0.04821339477994652,0.03262427537023292
1.4,-0.15,pairing,16,0.934631697262899,-1.0348462712031365e-08,-0.048959196295925364,0.03310838609617461
1.4,-0.15,pairing,17,0.9341243657981547,1.6000913894143416e-06,-0.04960568045214399,0.03349278668912809
1.4,-0.15,pairing,18,0.9333511982714147,-2.87581676337803e-06,-0.050080518684308566,0.03374802087152606
1.4,-0.15,pairing,19,0.9325623303882301,2.185685331349071e-06,-0.050366286695820196,0.03387957726130788
1.4,-0.15,pairing,20,0.9319236675242704,-1.3015440970677744e-06,-0.05048691854082671,0.033912785432187016
1.4,-0.15,pairing,21,0.9315112980017856,8.079794196617806e-07,-0.05048760866369109,0.03388255405495503
1.4,-0.15,pairing,22,0.9313264104230768,5.51313208998245e-09,-0.050419995125353154,0.03382312134270688
1.4,-0.15,pairing,23,0.9313220584883347,-2.1729304339118876e-07,-0.0503293324560484,0.03376108192162021
1.4,-0.15,pairing,24,0.9314303625603062,5.319768779107667e-07,-0.05024751461856278,0.03371292464028128
1.4,-0.15,pairing,25,0.9315848950297722,-4.227361441041308e-07,-0.050191813377365266,0.03368565706381225
1.4,-0.15,pairing,26,0.9317343592350797,5.129033774650134e-07,-0.050167098698574324,0.03367905574675129
1.4,-0.15,pairing,27,0.9318481876919983,-3.5040581357304514e-07,-0.05016961131451121,0.033688459054812735
1.4,-0.15,pairing,28,0.9319157723387228,3.5765266348614096e-07,-0.05019095718307557,0.0337073300596383
1.4,-0.15,pairing,29,0.9319418165148297,-2.0676783674108551e-07,-0.050221411370827036,0.03372914736666258
1.4,-0.15,pairing,30,0.9319400379537535,2.1876642279667738e-07,-0.05025213381729937,0.03374851546168949
1.4,-0.15,pairing,31,0.9319268918813468,-7.335835000548319e-08,-0.05027630796535611,0.033761612071662825
1.4,-0.15,pairing,32,0.9319163627891607,1.1148915084216522e-07,-0.050289481312817214,0.03376622273287752
1.4,-0.15,pairing,33,0.9319163537535746,3.1355821757672055e-08,-0.05028949503797296,0.0337616293819328
1.4,-0.15,pairing,34,0.9319268631988606,3.3905778475767668e-09,-0.0502763480781027,0.03374854872795316
1.4,-0.15,pairing,35,0.9319399870248835,1.5127468463964148e-07,-0.05025219700567081,0.03372919372541942
1.4,-0.15,pairing,36,0.9319417451633982,-1.4036394453739694e-07,-0.05022149122912477,0.03370738455834823
1.4,-0.15,pairing,37,0.9319156943016443,3.381811998907497e-07,-0.050191043514664656,0.033688514112197795
1.4,-0.15,pairing,38,0.9318481370797326,-3.364403504122814e-07,-0.0501696887172378,0.033679099246882255
1.4,-0.15,pairing,39,0.9317343978077327,5.814781031954776e-07,-0.05016714414377396,0.033685670441826014
1.4,-0.15,pairing,40,0.9315851120617988,-5.5572658162614e-07,-0.05019179395639625,0.03371288151977399
1.4,-0.15,pairing,41,0.9314308590169651,7.540176388825938e-07,-0.050247387983681474,0.03376095207882742
1.4,-0.15,pairing,42,0.9313229010814592,-5.956894192923655e-07,-0.05032905208418023,0.03382287003214763
1.4,-0.15,pairing,43,0.9313275742378467,5.229250378410508e-07,-0.050419548864607394,0.033882225898421305
1.4,-0.15,pairing,44,0.9315125791853407,3.0031202622026616e-08,-0.0504871782679507,0.03391256480795677
1.4,-0.15,pairing,45,0.931924841249889,-4.3336454717919087e-07,-0.05048673518290815,0.03387953639136729
1.4,-0.15,pairing,46,0.9325630002257141,1.5523469343981374e-06,-0.05036659299107647,0.03374842465429703
1.4,-0.15,pairing,47,0.9333516453959587,-3.1739573328738778e-06,-0.05008112978207005,0.03349318837845345
1.4,-0.15,pairing,48,0.9341245388157521,2.9910434685561474e-06,-0.04960655810969536,0.033108746661650576
1.4,-0.15,pairing,49,0.9346314432464846,-1.5800371764708322e-06,-0.048959788526299966,0.03262437316269806
1.4,-0.15,pairing,50,0.9345782358697049,7.355381262957018e-07,-0.04821349860484227,0.03210925638016457
1.4,-0.15,pairing,51,0.9336954872324825,-2.3898034536094183e-07,-0.047495449245170566,0.03166581776643696
1.4,-0.15,pairing,52,0.9318371963879131,-1.382159534588322e-06,-0.046975945998754924,0.031421417966705355
1.4,-0.15,pairing,53,0.9290833579231293,5.887637363269146e-06,-0.04683814446641474,0.031492515600459965
1.4,-0.15,pairing,54,0.9258202967161959,-4.846027984354488e-06,-0.04721780583273903,0.0319439299542049
1.4,-0.15,pairing,55,0.9227766123961822,3.937115123960861e-06,-0.048139254383223994,0.03273999816865102
1.4,-0.15,pairing,56,0.920990351706996,-2.8052340375678406e-07,-0.04944567266499704,0.03370077000402041
1.4,-0.15,pairing,57,0.9216741853449097,9.74506486754944e-07,-0.050738238745819064,0.034466765557754735
1.4,-0.15,pairing,58,0.9259703481235335,9.875614232203997e-07,-0.051376724405845786,0.03453680953772381
1.4,-0.15,pairing,59,0.9346205821814844,-7.921477322567995e-07,-0.050533869851305493,0.03330296392576985
1.4,-0.15,pairing,60,0.9474354899730639,2.4550453331382017e-06,-0.04722178126488659,0.029997053437242047
1.4,-0.15,pairing,61,0.9626696874875891,-2.7311046964934108e-06,-0.040674200199903754,0.024404597573902984
1.4,-0.15,pairing,62,0.9773429730840955,2.1321720258956943e-06,-0.031853651731855406,0.01840098582220193
1.4,-0.15,pairing,63,0.9890716198069724,-1.7158547031688182e-06,-0.022072827384965573,0.011330389023929993
1.4,-0.15,pairing,64,0.9952195803356954,1.1989422344650465e-06,-0.009258649286025544,
1.25,-0.4,stripe,1,0.9842952850483723,-0.0651773227794471,-4.239777630635001e-08,4.765079688947282e-08
1.25,-0.4,stripe,2,0.9779538184405351,0.08558971220947033,-8.249740987375771e-08,5.902035966518155e-08
1.25,-0.4,stripe,3,0.9632750644519378,-0.09325788454550729,-9.627172594989458e-08,5.0954231381956675e-08
1.25,-0.4,stripe,4,0.9441376350635841,0.09580068742271809,-1.0961376965038459e-07,7.427956426145076e-08
1.25,-0.4,stripe,5,0.9230910763312586,-0.08942537948560039,-1.2192876239693675e-07,7.469701263505141e-08
1.25,-0.4,stripe,6,0.9051436890092313,0.07301141759325538,-1.2167881958994131e-07,7.436885063080814e-08
1.25,-0.4,stripe,7,0.8916808837798408,-0.04816326396242707,-1.2266598769625568e-07,7.513102492705476e-08
1.25,-0.4,stripe,8,0.8848459732661833,0.016413711357036592,-1.2246984165677248e-07,7.436964142028028e-08
1.25,-0.4,stripe,9,0.88706526740936,0.0207234299750393,-1.2078253601201674e-07,7.307135468195616e-08
1.25,-0.4,stripe,10,0.8980144719603416,-0.05994195654472883,-1.1826973031355585e-07,7.12391109481515e-08
1.25,-0.4,stripe,11,0.9151933532468411,0.09783232422602628,-1.1516913387113835e-07,6.923339900974604e-08
1.25,-0.4,stripe,12,0.9350996590580385,-0.13180694656486744,-1.1221749697581857e-07,6.755878703267838e-08
1.25,-0.4,stripe,13,0.9541385432923196,0.1599471411613085,-1.1008984788346723e-07,6.656942851644764e-08
1.25,-0.4,stripe,14,0.9696236713078692,-0.1812286489083212,-1.0943030501601238e-07,6.668136881625003e-08
1.25,-0.4,stripe,15,0.980136289675374,0.19545607097334258,-1.107264675816987e-07,6.803800544047302e-08
1.25,-0.4,stripe,16,0.9851791076500697,-0.20279390987695023,-1.1419103949036522e-07,7.080597084200134e-08
1.25,-0.4,stripe,17,0.98463055754477,0.20341881992794442,-1.2010558604350706e-07,7.518260712656118e-08
1.25,-0.4,stripe,18,0.9783675064589297,-0.1973209668094588,-1.2825049938039155e-07,8.07710793596186e-08
1.25,-0.4,stripe,19,0.9663030127131588,0.1842745694374405,-1.389241894663395e-07,8.793722540841741e-08
1.25,-0.4,stripe,20,0.9488796483619775,-0.1639099709663094,-1.5123233289214515e-07,9.572566817039299e-08
1.25,-0.4,stripe,21,0.9277321917520545,0.1360190138675731,-1.6376336399044802e-07,1.0312091790785186e-07
1.25,-0.4,stripe,22,0.9061349620479001,-0.10099491151709591,-1.749628135946991e-07,1.0934016771538905e-07
1.25,-0.4,stripe,23,0.8886039672483311,0.05999786716922141,-1.830634831922888e-07,1.1306117013963362e-07
1.25,-0.4,stripe,24,0.8795448897304209,-0.015127664579778054,-1.8650461497475402e-07,1.1362550346860303e-07
1.25,-0.4,stripe,25,0.8814909102581879,-0.030828722851382672,-1.849064932195158e-07,1.111737512154131e-07
1.25,-0.4,stripe,26,0.8938892752254523,0.07485308263022718,-1.7929713128049808e-07,1.068156304580772e-07
1.25,-0.4,stripe,27,0.9133753863972169,-0.11434993647021717,-1.7211854910844342e-07,1.0239245744257704e-07
1.25,-0.4,stripe,28,0.9353122986360944,0.14752699212522805,-1.6608153123446643e-07,9.944885216973125e-08
1.25,-0.4,stripe,29,0.9555365482536232,-0.17353571739821033,-1.6376008374745053e-07,9.94186246449719e-08
1.25,-0.4,stripe,30,0.971384154406993,0.1922577106143066,-1.6696326694520253e-07,1.0305635609577506e-07
1.25,-0.4,stripe,31,0.9817579526939672,-0.20407401395507854,-1.7672227362463462e-07,1.1096633059855649e-07
1.25,-0.4,stripe,32,0.9865202185602884,0.2094353216378417,-1.9343145590496313e-07,1.229424134174723e-07
1.25,-0.4,stripe,33,0.985790368968318,-0.20859903086924014,-2.1650834330242538e-07,1.3859970912632545e-07
1.25,-0.4,stripe,34,0.9795374062776766,0.2015038964567445,-2.4554708569284996e-07,1.577045318438186e-07
1.25,-0.4,stripe,35,0.9676516337950727,-0.18783882152050818,-2.796091973597798e-07,1.794847287786142e-07
1.25,-0.4,stripe,36,0.9504679315404895,0.16714072037758784,-3.16124711548225e-07,2.0169770796095158e-07
1.25,-0.4,stripe,37,0.9294625568454651,-0.13911180070717963,-3.5132215863130164e-07,2.217774566071021e-07
1.25,-0.4,stripe,38,0.9077564596388902,0.10406381833768548,-3.8020280491889574e-07,2.3647212017948187e-07
1.25,-0.4,stripe,39,0.8897881398643651,-0.06310702301896508,-3.977872296625788e-07,2.433433183712665e-07
1.25,-0.4,stripe,40,0.8800136900501534,0.01828808166112947,-4.013757762283011e-07,2.413457401618311e-07
1.25,-0.4,stripe,41,0.881126943578727,0.027640929915163735,-3.9088251935577866e-07,2.3101875638092377e-07
1.25,-0.4,stripe,42,0.8927961617978671,-0.07167582463030304,-3.7267492489386406e-07,2.2035172000304273e-07
1.25,-0.4,stripe,43,0.9118264593392585,0.11121653466156144,-3.5581701064385645e-07,2.1097571295967555e-07
1.25,-0.4,stripe,44,0.9336316491492234,-0.14444054087930439,-3.4514645102711536e-07,2.0602349743277861e-07
1.25,-0.4,stripe,45,0.953989595131076,0.17044995831067242,-3.723337742688903e-07,2.440088776643148e-07
1.25,-0.4,stripe,46,0.9701229457117341,-0.1890691325243614,-4.33345430333972e-07,2.496376094367217e-07
1.25,-0.4,stripe,47,0.9808344584662795,0.20060782506086838,-4.82134606050352e-07,3.252082345336089e-07
1.25,-0.4,stripe,48,0.9859431124774951,-0.20545105388917398,-5.588220989916499e-07,3.462315379217817e-07
1.25,-0.4,stripe,49,0.9856101183677745,0.20381073705354005,-5.43600425402846e-07,3.127613426187675e-07
1.25,-0.4,stripe,50,0.9799389132189436,-0.1956377295609289,-4.985020505113623e-07,2.8836643192413333e-07
1.25,-0.4,stripe,51,0.9690054359381631,0.1807218835251861,-4.6411007758720057e-07,2.710037103994199e-07
1.25,-0.4,stripe,52,0.953290349891506,-0.15887328459817232,-4.3953503931006804e-07,2.6036091520316707e-07
1.25,-0.4,stripe,53,0.9342139054556267,0.13028669432489343,-4.280705545987067e-07,2.573923831049812e-07
1.25,-0.4,stripe,54,0.9144738469601961,-0.09601918679854159,-4.2773805451228153e-07,2.6046151236192873e-07
1.25,-0.4,stripe,55,0.8976404187370386,0.05800031234956211,-4.357479493108958e-07,2.670634226384389e-07
1.25,-0.4,stripe,56,0.8871520263646189,-0.018849664657623246,-4.4685425016094586e-07,2.7387471279968026e-07
1.25,-0.4,stripe,57,0.885379889878644,-0.0180637111367515,-4.564555956462168e-07,2.785193288837966e-07
1.25,-0.4,stripe,58,0.8925406573028618,0.04949394481886445,-4.597824924206606e-07,2.7723210542386536e-07
1.25,-0.4,stripe,59,0.9061517605023549,-0.07397439210498102,-4.5404016790474006e-07,2.720544757594247e-07
1.25,-0.4,stripe,60,0.9240607336053248,0.09005411212196057,-4.3894563430924833e-07,2.5845156942605775e-07
1.25,-0.4,stripe,61,0.9449100512969415,-0.09618724539598611,-3.94672872109445e-07,2.132977128625678e-07
1.25,-0.4,stripe,62,0.963799494801286,0.09347471867241818,-3.360278390140522e-07,1.9327722853011983e-07
1.25,-0.4,stripe,63,0.978282594122769,-0.08568335734409545,-3.1555282533910643e-07,2.021619486962652e-07
1.25,-0.4,stripe,64,0.9844729502878009,0.06522889627146765,-1.9213720248215539e-07,
1.25,-0.4,pairing,1,0.9838331531965187,-0.00010361180726335713,-0.020977216394256166,0.022138819227972725
1.25,-0.4,pairing,2,0.9778623536243181,0.00013465770922818637,-0.03430633056216079,0.0210060730431597
1.25,-0.4,pairing,3,0.9654943850903612,-0.00014559482765627636,-0.03627120874962975,0.02326223544405977
1.25,-0.4,pairing,4,0.9513354739057445,0.00014720258855097126,-0.0423289320300186,0.027705307404124625
1.25,-0.4,pairing,5,0.9378896976587066,-0.00013559185793615637,-0.046345919759815196,0.028662050400036877
1.25,-0.4,pairing,6,0.92910313157536,0.00011303089308947814,-0.04713148632229318,0.028697059733552795
1.25,-0.4,pairing,7,0.924041566485436,-8.017834601267755e-05,-0.04690030133689564,0.028351011837731258
1.25,-0.4,pairing,8,0.9218838782578961,4.2421445001329466e-05,-0.04597045986925086,0.027621564244335737
1.25,-0.4,pairing,9,0.9226177919922907,2.9810921439381413e-08,-0.044819220508876025,0.02696628842557014
1.25,-0.4,pairing,10,0.9252486027680612,-4.2166566930665705e-05,-0.04389599157117086,0.026505924470491517
1.25,-0.4,pairing,11,0.9286801482250097,8.169399993496194e-05,-0.04337241127980022,0.02632991781393963
1.25,-0.4,pairing,12,0.932135130602351,-0.00011597904125103373,-0.04334860700340394,0.02646507975238805
1.25,-0.4,pairing,13,0.93501795539606,0.00014292142361878326,-0.04377419652702235,0.026832795575472232
1.25,-0.4,pairing,14,0.9369829207418191,-0.0001616896613487597,-0.04450395654041375,0.027339172427333826
1.25,-0.4,pairing,15,0.9379474505505584,0.00017125122871646054,-0.04538160433535816,0.02788973591386335
1.25,-0.4,pairing,16,0.9380311056818504,-0.0001717882618963019,-0.046258351812739365,0.028399151383976164
1.25,-0.4,pairing,17,0.937476947675758,0.0001641382164581663,-0.04701683796620691,0.028810339943509813
1.25,-0.4,pairing,18,0.9365697702947435,-0.0001494360945142614,-0.04759353315075522,0.029102831324356412
1.25,-0.4,pairing,19,0.9355748872614835,0.00012918982935955327,-0.047969632746008094,0.02927108661995658
1.25,-0.4,pairing,20,0.9346873455230782,-0.00010506455225171893,-0.04815750832998177,0.0293369115340502
1.25,-0.4,pairing,21,0.9340235095046844,7.876640418690077e-05,-0.04820450848825176,0.029333395897696613
1.25,-0.4,pairing,22,0.9336201883419841,-5.186566242793098e-05,-0.04815836182778087,0.029284674682871648
1.25,-0.4,pairing,23,0.9334577098394332,2.5647849802480975e-05,-0.04806501819269292,0.0292217597790006
1.25,-0.4,pairing,24,0.933481121125302,-1.1489703233266934e-06,-0.04796438626915109,0.029163260762572755
1.25,-0.4,pairing,25,0.9336205616612827,-2.0877401354812175e-05,-0.047881074794878235,0.0291206170874931
1.25,-0.4,pairing,26,0.9338112449880028,3.995494938059649e-05,-0.04782829283678901,0.029098552265297013
1.25,-0.4,pairing,27,0.9340031583824362,-5.5850377229340595e-05,-0.04780841136367925,0.029095663142211584
1.25,-0.4,pairing,28,0.9341653646466348,6.85580233778793e-05,-0.047815921328538,0.02910676780327505
1.25,-0.4,pairing,29,0.9342848746954673,-7.802180180123541e-05,-0.04784118810653658,0.029125533686929904
1.25,-0.4,pairing,30,0.9343619569375224,8.454945755002995e-05,-0.04787254692020388,0.029144359951115265
1.25,-0.4,pairing,31,0.9344042731748163,-8.832097852881681e-05,-0.047899574247308445,0.029157957596981116
1.25,-0.4,pairing,32,0.934421395659876,8.966261137829931e-05,-0.047914810604223035,0.029162678605141705
1.25,-0.4,pairing,33,0.9344194957165496,-8.835909972705628e-05,-0.04791436963065415,0.029157415785882754
1.25,-0.4,pairing,34,0.9343989648448618,8.496959338011328e-05,-0.04789837977020191,0.029143470879596185
1.25,-0.4,pairing,35,0.934354194935752,-7.906145082384194e-05,-0.04787086915348395,0.029124435433320394
1.25,-0.4,pairing,36,0.9342760257140126,7.105265833654005e-05,-0.04783927538032923,0.02910570166255501
1.25,-0.4,pairing,37,0.9341566957457634,-6.044578884745062e-05,-0.047813661353236975,0.029094157156685344
1.25,-0.4,pairing,38,0.9339956451132485,4.748413194352599e-05,-0.04780503160236198,0.029096133344558087
1.25,-0.4,pairing,39,0.9338056205762636,-3.179651833427857e-05,-0.047823739533889825,0.02911759435014797
1.25,-0.4,pairing,40,0.9336171914849487,1.3895983654476164e-05,-0.047875764304844685,0.02915990186129115
1.25,-0.4,pairing,41,0.9334796732679314,6.340903995731943e-06,-0.04795885444201804,0.02921842810080856
1.25,-0.4,pairing,42,0.9334575418954985,-2.841819750691621e-05,-0.04805968537841758,0.02928147527938546
1.25,-0.4,pairing,43,0.9336207563690476,5.1686514277614546e-05,-0.04815344600071,0.0293305072065471
1.25,-0.4,pairing,44,0.934025070388775,-7.529848427474553e-05,-0.0482006746451389,0.029335078867787533
1.25,-0.4,pairing,45,0.9346887995013496,9.802707956736755e-05,-0.04815516829537322,0.029271303925407634
1.25,-0.4,pairing,46,0.935576854311295,-0.00011868609264670287,-0.047968084113063233,0.02910251268790144
1.25,-0.4,pairing,47,0.9365730130902665,0.00013591757539427267,-0.047592986111842726,0.028810015059823245
1.25,-0.4,pairing,48,0.9374802277036067,-0.00014818062068555648,-0.04701712481924588,0.028399458371131305
1.25,-0.4,pairing,49,0.9380353796896855,0.0001541786003319134,-0.04625909396146917,0.027889806346265138
1.25,-0.4,pairing,50,0.937952878965056,-0.0001532350821406699,-0.045382165780055744,0.02733903692295144
1.25,-0.4,pairing,51,0.9369887169974845,0.00014422458996106539,-0.04450356679620668,0.026832122270215465
1.25,-0.4,pairing,52,0.935022197434393,-0.00012742384590884445,-0.04377263984361458,0.02646360304780217
1.25,-0.4,pairing,53,0.9321392673870881,0.00010495538026567108,-0.043345948503529824,0.02632570029183581
1.25,-0.4,pairing,54,0.9286825891804644,-7.569732045712061e-05,-0.04336678711666371,0.026502793644379616
1.25,-0.4,pairing,55,0.9252484237775525,3.984799805430212e-05,-0.043888391054209754,0.026962505192176328
1.25,-0.4,pairing,56,0.9226145980772038,-5.542217759294221e-06,-0.0448111196186191,0.027616952790970945
1.25,-0.4,pairing,57,0.9218776612272983,-3.6007697318319226e-05,-0.04596139127428218,0.028344555290595683
1.25,-0.4,pairing,58,0.924032122538166,6.554302388189844e-05,-0.04688953250792685,0.028690449025172
1.25,-0.4,pairing,59,0.9290886981452643,-9.686817929491176e-05,-0.0471199332415488,0.028655170127452882
